Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      22/407         glm::detail::compute_inverse<4, 4, float, (glm::qualifier)0, false>::call(glm::mat<4, 4, float, (glm::qualifier)0> const&) [412]
                0.00    0.00     116/407         glm::detail::compute_vec4_add<float, (glm::qualifier)0, false>::call(glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&) [330]
                0.00    0.00     261/407         glm::detail::compute_vec4_mul<float, (glm::qualifier)0, false>::call(glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&) [306]
[301]    0.0    0.00    0.00     407         glm::vec<4, float, (glm::qualifier)0>::vec(float, float, float, float) [301]
-----------------------------------------------
                0.00    0.00     196/392         void std::vector<float, std::allocator<float> >::_M_realloc_insert<float const&>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&) [343]
                0.00    0.00     196/392         __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::difference_type __gnu_cxx::operator-<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&) [338]
[302]    0.0    0.00    0.00     392         __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::base() const [302]
-----------------------------------------------
                0.00    0.00      84/327         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [374]
                0.00    0.00     243/327         Object::get_num_of_indices() const [307]
[303]    0.0    0.00    0.00     327         std::vector<int, std::allocator<int> >::size() const [303]
-----------------------------------------------
                0.00    0.00      98/294         __gnu_cxx::new_allocator<float>::allocate(unsigned long, void const*) [337]
                0.00    0.00     196/294         std::allocator_traits<std::allocator<float> >::max_size(std::allocator<float> const&) [321]
[304]    0.0    0.00    0.00     294         __gnu_cxx::new_allocator<float>::max_size() const [304]
-----------------------------------------------
                0.00    0.00      57/265         glm::vec<4, float, (glm::qualifier)0>::operator[](int) [349]
                0.00    0.00     208/265         glm::vec<4, float, (glm::qualifier)0>::operator[](int) const [315]
[305]    0.0    0.00    0.00     265         glm::vec<4, float, (glm::qualifier)0>::length() [305]
-----------------------------------------------
                0.00    0.00      34/261         glm::vec<4, float, (glm::qualifier)0>& glm::vec<4, float, (glm::qualifier)0>::operator*=<float>(glm::vec<4, float, (glm::qualifier)0> const&) [368]
                0.00    0.00     227/261         glm::vec<4, float, (glm::qualifier)0>& glm::vec<4, float, (glm::qualifier)0>::operator*=<float>(float) [311]
[306]    0.0    0.00    0.00     261         glm::detail::compute_vec4_mul<float, (glm::qualifier)0, false>::call(glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&) [306]
                0.00    0.00     261/407         glm::vec<4, float, (glm::qualifier)0>::vec(float, float, float, float) [301]
-----------------------------------------------
                0.00    0.00       1/243         bind_indices(Object*, unsigned int&) [437]
                0.00    0.00     242/243         main [1]
[307]    0.0    0.00    0.00     243         Object::get_num_of_indices() const [307]
                0.00    0.00     243/327         std::vector<int, std::allocator<int> >::size() const [303]
-----------------------------------------------
                0.00    0.00       1/243         bind_vertices(Object*, unsigned int&, int) [17]
                0.00    0.00     242/243         main [1]
[308]    0.0    0.00    0.00     243         Sphere::get_num_of_vertices(int) const [308]
                0.00    0.00     243/838         std::vector<float, std::allocator<float> >::size() const [292]
-----------------------------------------------
                0.00    0.00      42/238         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [355]
                0.00    0.00     196/238         std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&) [322]
[309]    0.0    0.00    0.00     238         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [309]
-----------------------------------------------
                0.00    0.00     227/227         glm::vec<4, float, (glm::qualifier)0>& glm::vec<4, float, (glm::qualifier)0>::operator*=<float>(float) [311]
[310]    0.0    0.00    0.00     227         glm::vec<4, float, (glm::qualifier)0>::vec(float) [310]
-----------------------------------------------
                0.00    0.00     227/227         glm::vec<4, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(glm::vec<4, float, (glm::qualifier)0> const&, float const&) [312]
[311]    0.0    0.00    0.00     227         glm::vec<4, float, (glm::qualifier)0>& glm::vec<4, float, (glm::qualifier)0>::operator*=<float>(float) [311]
                0.00    0.00     227/227         glm::vec<4, float, (glm::qualifier)0>::vec(float) [310]
                0.00    0.00     227/261         glm::detail::compute_vec4_mul<float, (glm::qualifier)0, false>::call(glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&) [306]
-----------------------------------------------
                0.00    0.00       8/227         glm::mat<4, 4, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&, float const&) [416]
                0.00    0.00     108/227         glm::mat<4, 4, float, (glm::qualifier)0> glm::translate<float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [367]
                0.00    0.00     111/227         glm::mat<4, 4, float, (glm::qualifier)0> glm::scale<float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [365]
[312]    0.0    0.00    0.00     227         glm::vec<4, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(glm::vec<4, float, (glm::qualifier)0> const&, float const&) [312]
                0.00    0.00     227/227         glm::vec<4, float, (glm::qualifier)0>& glm::vec<4, float, (glm::qualifier)0>::operator*=<float>(float) [311]
-----------------------------------------------
                0.00    0.00     219/219         glm::vec<3, float, (glm::qualifier)0>::operator[](int) const [314]
[313]    0.0    0.00    0.00     219         glm::vec<3, float, (glm::qualifier)0>::length() [313]
-----------------------------------------------
                0.00    0.00     108/219         glm::mat<4, 4, float, (glm::qualifier)0> glm::translate<float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [367]
                0.00    0.00     111/219         glm::mat<4, 4, float, (glm::qualifier)0> glm::scale<float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [365]
[314]    0.0    0.00    0.00     219         glm::vec<3, float, (glm::qualifier)0>::operator[](int) const [314]
                0.00    0.00     219/219         glm::vec<3, float, (glm::qualifier)0>::length() [313]
-----------------------------------------------
                0.00    0.00      32/208         glm::detail::compute_transpose<4, 4, float, (glm::qualifier)0, false>::call(glm::mat<4, 4, float, (glm::qualifier)0> const&) [413]
                0.00    0.00     176/208         glm::detail::compute_inverse<4, 4, float, (glm::qualifier)0, false>::call(glm::mat<4, 4, float, (glm::qualifier)0> const&) [412]
[315]    0.0    0.00    0.00     208         glm::vec<4, float, (glm::qualifier)0>::operator[](int) const [315]
                0.00    0.00     208/265         glm::vec<4, float, (glm::qualifier)0>::length() [305]
-----------------------------------------------
                0.00    0.00     204/204         std::vector<float, std::allocator<float> >::data() const [15]
[316]    0.0    0.00    0.00     204         float* std::vector<float, std::allocator<float> >::_M_data_ptr<float>(float*) const [316]
-----------------------------------------------
                0.00    0.00       5/201         std::vector<float, std::allocator<float> >::~vector() [395]
                0.00    0.00     196/201         void std::vector<float, std::allocator<float> >::_M_realloc_insert<float const&>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float const&) [343]
[317]    0.0    0.00    0.00     201         std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [317]
-----------------------------------------------
                0.00    0.00      98/196         std::vector<float, std::allocator<float> >::end() [344]
                0.00    0.00      98/196         std::vector<float, std::allocator<float> >::begin() [345]
[318]    0.0    0.00    0.00     196         __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&) [318]
-----------------------------------------------
                0.00    0.00     196/196         std::vector<float, std::allocator<float> >::max_size() const [320]
[319]    0.0    0.00    0.00     196         std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const [319]
-----------------------------------------------
                0.00    0.00     196/196         std::vector<float, std::allocator<float> >::_M_check_len(unsigned long, char const*) const [339]
[320]    0.0    0.00    0.00     196         std::vector<float, std::allocator<float> >::max_size() const [320]
                0.00    0.00     196/196         std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&) [322]
                0.00    0.00     196/196         std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const [319]
-----------------------------------------------
                0.00    0.00     196/196         std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&) [322]
[321]    0.0    0.00    0.00     196         std::allocator_traits<std::allocator<float> >::max_size(std::allocator<float> const&) [321]
                0.00    0.00     196/294         __gnu_cxx::new_allocator<float>::max_size() const [304]
-----------------------------------------------
                0.00    0.00     196/196         std::vector<float, std::allocator<float> >::max_size() const [320]
[322]    0.0    0.00    0.00     196         std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&) [322]
